,0,names
56,-0.007968732745789475,Medical_Keyword_44
57,0.021772433401683562,Medical_Keyword_45
58,0.016953184390155543,Medical_Keyword_46
59,-0.048434888923277845,Medical_Keyword_47
60,-0.06967519265032643,Medical_Keyword_48
61,-1137349927734.3408,P1_1
62,-1137349927734.3535,P1_2
63,472477286628.5408,P2_A1
64,433310372301.1393,P2_A2
65,307476311703.8919,P2_A3
66,143485226214.2382,P2_A4
67,274324740170.14536,P2_A5
68,446229937945.53394,P2_A6
69,364553006093.4605,P2_A7
70,771404512591.4401,P2_A8
71,72856140103.82814,P2_B1
72,329094804669.41095,P2_B2
73,167049260684.0023,P2_C1
74,125297078401.74231,P2_C2
75,173063572023.4532,P2_C3
76,146516510195.25354,P2_C4
77,757398215426.5305,P2_D1
78,743630314652.8331,P2_D2
79,1034011457302.313,P2_D3
80,932772393803.791,P2_D4
81,498817587638.0748,P2_E1
82,-7273758569.901605,P3_1
83,-20572083362.714577,P3_2
84,-10286561401.511082,P3_3
85,-55368701009.13938,P3_4
86,-7273758569.904621,P3_5
87,-12598307235.58804,P3_6
88,-50374129906.32059,P3_8
89,-24122296555.198956,P3_9
90,-534520731964.82623,P3_10
91,-45988178804.55923,P3_11
92,-10286561401.520206,P3_12
93,-7273758569.89696,P3_13
94,-114995166264.71536,P3_15
95,-7273758569.904844,P3_16
96,-12598307235.55146,P3_17
97,-7273758569.905122,P3_18
98,-7273758569.912957,P3_19
99,-7273758569.920691,P3_20
100,-24122296555.195908,P3_21
101,-7273758569.903252,P3_22
102,-22999901029.30463,P3_23
103,-7273758569.902527,P3_24
104,-620428602789.1034,P3_26
105,-7273758569.897081,P3_27
106,-44231132096.03874,P3_28
107,-262667650664.02124,P3_29
108,-58159191604.05223,P3_30
109,-146951918430.97205,P3_31
110,-10286561401.528067,P3_32
111,-21819805719.111458,P3_33
112,-10286561401.527071,P3_34
113,-36361442401.22218,P3_36
114,-85656641319.76204,P3_37
115,-7273758569.905478,P3_38
116,-383047335847.60223,P5_2
117,-383047335847.6117,P5_3
118,-1279024303381.5498,P6_1
119,-1279024303381.5835,P6_3
120,3216336373883.07,P7_1
121,727571198695.8978,P7_2
122,-33695862244.35886,P7_3
123,1349437685914.9673,E2_1
124,74270395393.21875,E2_2
125,633733754794.7408,E2_3
126,43807823680.48404,E2_4
127,15489317601.288189,E2_5
128,63855487837.5605,E2_6
129,40978811860.13943,E2_7
130,1861558111406.9292,E2_9
131,204603977900.91476,E2_10
132,329491643943.348,E2_11
133,1268991251843.9014,E2_12
134,69259250956.22984,E2_13
135,1030708344374.6256,E2_14
136,337982443158.8509,E2_15
137,65706201481.46562,E2_16
138,15489317601.297142,E2_17
139,26827833249.429386,E2_18
140,30977852640.43567,E2_19
141,51367928839.62485,E2_20
142,37939327175.332,E2_21
143,21905018573.497414,E2_22
144,30977852640.432724,E2_23
145,30977852640.422756,E2_25
146,34634000501.87511,E2_26
147,94189275917.69571,E2_27
148,15489317601.294981,E2_28
149,15489317601.282665,E2_29
150,26827833249.43078,E2_30
151,15489317601.289686,E2_31
152,218139114202.37012,E2_32
153,30977852640.42287,E2_33
154,37939327175.313805,E2_34
155,21905018573.528526,E2_35
156,122878446692.46912,E2_36
157,112714548857.6075,E2_37
158,21905018573.537594,E2_38
159,368750581250.3128,E3_1
160,-290420211871.2624,E3_2
161,1861872919149.9558,E3_3
162,107752210322.22679,E5_1
163,-290420211871.2624,E5_2
164,1861872919149.9558,E5_3
165,-905529230368.8068,I1_1
166,-897917480622.653,I1_2
167,-151532530433.30902,I1_3
168,-494258481680.65924,I2_2
169,-494258481680.76117,I2_3
170,127774115345.04442,I3_1
171,267444994104.68344,I3_2
172,488030625440.76587,I3_3
173,144064677628.808,I3_4
174,73671448056.60583,I3_5
175,448074173716.10657,I3_6
176,88858650929.44708,I3_7
177,506100484678.94244,I3_8
178,17306501080.009922,I3_9
179,122492637476.77765,I3_10
180,277379397584.2609,I3_11
181,483391601808.6334,I4_2
182,483391601808.64044,I4_3
183,-35622767562.771835,I5_1
184,-35622767562.93895,I5_3
185,575773315594.2673,I6_1
186,575773315594.4272,I6_2
187,-152823146026.59445,I7_1
188,-152823146026.69873,I7_3
189,1281259146972.877,IH1_1
190,1281259146972.7478,IH1_2
191,-254815948813.44156,IH2_1
192,-6349027968.52948,IH2_2
193,-254741252974.93137,IH2_3
194,-680454072086.6163,IH3_1
195,-5646055858.290252,IH3_2
196,-680457515071.001,IH3_3
197,-794109600726.2471,IH4_1
198,-485542909117.2747,IH4_2
199,-787239893136.0474,IH4_3
200,-499940684081.1319,IH7_1
201,-212179941537.9514,IH7_2
202,-495287710541.96985,IH7_3
203,1711927518362.4343,IH8_1
204,1925848364395.7556,IH8_2
205,1801316870865.2415,IH8_3
206,-27757039800.4764,IH9_1
207,-153697844119.10666,IH9_2
208,-153351202910.9405,IH9_3
209,410355270065.8474,FH1_1
210,1976297108444.7554,FH1_2
211,1993404484495.4924,FH1_3
212,0.0,P3_7
213,0.0,P3_14
214,0.0,P3_25
215,0.0,P3_35
216,0.0,E2_8
217,0.0,E2_24
